text,dataset,label
Me mama el pero si sabes que es el consentimiento pinches molleras sumidas ????,det_misoginia,1
Me pregunto... Porqué no pusieron a twerkear a las morras que parecen gorilas? ¿Será acaso que su misoginia se los impidió? ¿O querían que el patriarcado de hechara un taco de ojo? ??,det_misoginia,1
"me tienen harrrrta con sus ruletas, pónganse a barrer",det_misoginia,1
"Mi catedrático de derecho procesal civil siempre nos decía: Aunque la mona se vista de seda mona se queda pero que Mona se ve... A lo que voy es que para ser abogado hay que empezar pareciendo tal. Y sí lo he confirmado. La gente, cómo te ve te trata",det_misoginia,1
Mi esposa es millones de veces más hermosa que esa oaxaqueñita ??????,det_misoginia,1
"Mi mamá tratando de hacerme tener amor propio es como: ""Quiérete anorexica"" ????",det_misoginia,1
"Mi mamá: y esa pendeja que?, Pinche vieja estúpida ??

Also mi mamá: ay Dios mío, ya fui a misa??

JAJAJA",det_misoginia,1
Mi mayor temor es tener una hija como cualquiera de las dos alv,det_misoginia,1
"Mi mujer tiene 50 años, de viste elegantemente sexy y a mí me vuelve loco. Una cuestión es que sea sexy y otra, muy distinta, es que sea vulgar... Respondo...SÍ, vístanse sexyyyy cincuentonas... Todo el respeto del Mundo",det_misoginia,1
"Mientras tanto el sr. Coronado en su cuenta: Esta vieja me tiene hasta los huevos, ¿alguien la quiere secuestrar?",det_misoginia,1
Minimo que le de chichi,det_misoginia,1
Mira primero quitate esa papada de obesa baja de peso operate la nariz culeraa arreglatee el pinche pelo tieso tus dientes apestosos ve al dentista depilate pinche prieta gorda plana y aguadaa das ascoo pinche fodonga huevonaaa,det_misoginia,1
Mira que no necesitas mini falda ni pararte en en las esquinas para parecer zorra. ??,det_misoginia,1
"Mis compás casados perdieron su vida, su tiempo, su dinero y sus sueños a cambio de una panocha usada, problemas, quejas y gastos",det_misoginia,1
Molleras sumidas,det_misoginia,1
"Morras !, superen a su papá..truchas !",det_misoginia,1
"Morras Mecas: Merecemos respeto, no importa lo que hagamos y lo que nos guste, no existen las mujeres básicas. Las mismas morras Mecas: Jaja le voy a decir Fifas para decirle que es un tipo básico que juega FIFA y no sabe nada de feminisme.",det_misoginia,1
"Morras que no saben estacionar el coche en dos movimientos, pero la verga se la meten en uno solo.",det_misoginia,1
"Morras que se quejan del frio y piden un novio que las abracé, ponganse a barrer y trapear y a ver si no se les quita!",det_misoginia,1
Morras sin figura paterna be like.,det_misoginia,1
"Morras vayan a clases de cocina, eso si es útil, no paguen para que les enseñen a planchar y se una buena ama de casa para su esposo, no sean huecas no mamen.",det_misoginia,1
Morrilla nalgas miadas,det_misoginia,1
MOSCAS MIERDAS ME RE CAGAN MALDITAS.,det_misoginia,1
"Muchas gracias por su atención, fue un placer ser una perra vendida. Si cualquier marca quiere regalarme absolutamente cualquier cosa, sepan que mi integridad es nula y anuncio lo que sea porque tengo hambre. Excepto MORENA, ellos pueden ir a chingar a su puta madre.",det_misoginia,1
"Mucho y más si no las supervisan como es debido, una muchachita sin supervisión en redes sociales y a la que le dan demasiadas libertades es blanco fácil para weyes sin escrúpulos, y eh ahí el resultado una niña de 12 años embarazada de un wey de 22",det_misoginia,1
"Muchos ya no caen, dicen que es verdad aunque sea una mentira, para ejemplo #LadyBot toda idiota viviendo en su mundo donde alucina que la Virgen la respalda.",det_misoginia,1
Mugre gordilla! Deberían de rolar su FB si es que tiene. #LadyComeGratis,det_misoginia,1
Mugrienta/o/e... tiene los sobacos podridos ????????????,det_misoginia,1
"Mujer que no da problemas, es hombre.",det_misoginia,1
"Mujer: Me voy a casar, mi plan es dedicarme al hogar y tener hijos. = 10 likes Mediocre Alienada Oprimida Te urge feminismo, amika. Homosexual: Mi pareja me pidió matrimonio, adoptaremos hijos, y me dedicaré al hogar. = 5435 likes Wow Muero de amor Éxito, soy tu fan.",det_misoginia,1
"Mujer: si el vato que te gusta se desvive por la banda, acostumbrate a ser la engañada golpeada. Hombre: si la morra que te gusta le encanta la banda preparate a ser el ATM de una mantenida vividora sin más metas que conseguir sugar daddy.",det_misoginia,1
"Mujeres no se confundan, menos es más no aplica para cejas, nalgas ni tetas",det_misoginia,1
"Nadie sabe que la señora sufre esquizofrenia... Y que se imagina que tiene una hija (mamadora, por cierto) F",det_misoginia,1
Nalgas de princesa y cara de Avatar !!!,det_misoginia,1
"Necesita que su mamá le de una putiza, aunque ya esté ruca ",det_misoginia,1
"Negro ha de tener el ano, sin pruebas pero sin dudas.",det_misoginia,1
"Nena, pides respeto pero subes fotos enseñando medio culo con frases de Ozuna, es como pedir que no te digan racista con una esvástica tatuada en la frente.",det_misoginia,1
Neta si tiene pedos mentales esa morra ojalá y le den ayuda porque si lo necesita.,det_misoginia,1
Neta te acosó? Vaya qué si está enfermo para andar acosando por DM a alguien tan fea,det_misoginia,1
"Ni en Africa se sufre tanto. Ridícula Lo que está bien mal es esa gente que sigue a personas como ella, la neta.",det_misoginia,1
"Ni eso tiene bonito, tiene cuerpo de perro callejero ??",det_misoginia,1
"Ni quien te haga caso, pinche ramera",det_misoginia,1
"NIÑAS espero que hayan pasado un Feliz Día Internacional de la Mujer, pero ya acabó, ahora si pónganse a BARRER, a TRAPEAR y a PLANCHAR.",det_misoginia,1
"Niñas, porfi, pónganse las pilas y dejen de juzgar a sus padres, según los estándares de unas enfermas que no saben cuidarse solas",det_misoginia,1
Nmms yo tengo una así en insta ??que hasta sube fotos con otra morra rubia y pone: hermosas xq somos rubias naturales JAJAJAJA,det_misoginia,1
"No aguanta la ridicula, puro positivismo quiere esa gente de mierda",det_misoginia,1
"No amiga, ni tu explicación de donde has vivido y los idiomas que hablas va a poder sustituir la ausencia de una figura paterna en tu vida.",det_misoginia,1
"No amiga,tu culo es de manteca,nada que ver con el de yanet garcia",det_misoginia,1
"NO amigue, es día de las madres, no día de las enfermedades mentales.",det_misoginia,1
No confió en las morras que saben estacionar autos.,det_misoginia,1
"No digas mamadas morra, el nombre de un mezcal no es lo mismo que un violador en los medios. Utiliza tu mollera y deja de sacar conclusiones a lo pendejo. Tu y un chingo de morras ya le andan tirando caca a otros weyes en los medios cuando ni siquiera les consta si sabían.",det_misoginia,1
"No entiende que cada que sigue contestando demuestra lo contrario (que sí está ardida) y por ende se hace ver peor aún PD: ya van varias veces que te veo por esta página, todo un capo ??",det_misoginia,1
No entiendo como es que las mujeres piden respeto pero siguen escuchando a #BadBunny #Maluma #JBalvin #9demarzo #El9NingunaSeMueve #FeminicidioEmergenciaNacional Que alguien me explique!!,det_misoginia,1
"No eres competencia,yo lo enamoré sin maquillaje,sin cuerpazo y siendo niña de casa.",det_misoginia,1
"No es gustó es buscar likes... Diran que no pero las cara se les va a caer si no admiten que muchísimo de lo que se publica es simplemente para ganarte un like, si hubiera podido se inyecta una nalga y nos muestra el culo como todos en Instagram",det_misoginia,1
"No es ningun derecho que la madre asesine a sus hijos, eso no esta en la Constitucion, sino en el codigo penal, pero como un homicidio, por ser un acto cobarde, demente, y criminal",det_misoginia,1
No es por nada pero me daría oso ver a niñas haciendo bailes de TikTok en antros ?????? plis no ????,det_misoginia,1
"No es por nada pero por la foto, Pau se me hace media lobuki también ??",det_misoginia,1
No faltan locas como esa que han sido violadas mentalmente...,det_misoginia,1
"no han considerado que hay muchas formas de prostitución, una de ellas es la de la Gaviota que se alquilo un sexenio como primera dama, las mujeres que aparecen con brozo no trabajan, ni se exponen al público de a gratis, deben cobrar muy bien sus honorarios.",det_misoginia,1
"No hay streamer femenina que juegue bien, todas son famosas por enseñar su cuerpo, es su vida. El pedo es que que les dices la verdad y se ofenden, y la cereza del pastel son todos esos weyes, que las hacen sentir semi dioses. ???????????????????????????????????",det_misoginia,1
No hubiera sido mejor abortarla que desquitarse y ponerle de nombre Maria Putrona Sucianalga PalAverno?,det_misoginia,1
"No importa si es mujer, lo que importaba es que supiera mínimo jugar, porque esta chica se nota a leguas que es de las ""gamers"" de moda que lo único que saben hacer es mostrar el cuerpo para tener fama y subs. Tantas chicas hay que si saben jugar super bien pero ponen a ella.",det_misoginia,1
"No le hagan caso, su papa le pega todos los días",det_misoginia,1
No le hagan mucho caso esta señora @Naysalvatori se coge con desconocidos y la bañan con miados!,det_misoginia,1
No mame doña su mocosa pendeja no dijo eso,det_misoginia,1
No mames JAJAJAJA como me cagan las niñas hipócritas pq son así neta ??,det_misoginia,1
No mames!! Ni en el universo hay tanto caos como en la cama con dos laps de esta ridícula.,det_misoginia,1
"No mms, que ridícula. Vlv ??",det_misoginia,1
No pasa nada pregúntenle a Hector Herrera aguantó la doña con la fama y el billete que se gana el wey,det_misoginia,1
"No puedes comparar a Kim Kardashian con cualquier liandra, salu2",det_misoginia,1
No quieren pito también?,det_misoginia,1
No sabe escribir la pendeja por eso lo dice.,det_misoginia,1
No se pero el largo JAJAJAJAJAJAJAJA en lugar de risa suena a chillidos de puerca ardida,det_misoginia,1
No se pq de la nada me acorde de la enfermera churpia asquerosa cagalera de urgencias le mando a saludar a su mamá con mucho cariño,det_misoginia,1
"No sé qué está más usada, si su panocha o su zapatilla. ",det_misoginia,1
"No sé si esa cosa sea hombre, mujer o quimera, solo me queda claro que es un ser humano bastante perverso.",det_misoginia,1
No sé si neta está enferma o solo gusto de llamar la atención,det_misoginia,1
"No solo es mamadora, sino ignorante y pendeja, el cólera no se contagia con ese tipo de alimentos.",det_misoginia,1
No vieja payasa,det_misoginia,1
"No, solo eres tonta!",det_misoginia,1
"Nombre puta, ni me hubieras dicho nada, te voy a matar pendeja tu a mi no me conoces",det_misoginia,1
Nooo a solo que le pregunté a su macho alfa opresor ??,det_misoginia,1
O enseña chichis !!! Nooooo votes por ella!! Puedes ver de esas en otro lado y no en un hueso!!!,det_misoginia,1
"O la mujer sabe que se la quieren comer y se hace la loca, o es una completa pendeja... Pero el arrastrado, tiene bien merecida la humillación.",det_misoginia,1
"O que hablan de su papá como explotador casi violador y anden alebrestando mamás y abuelas felices, diciéndoles que han estado oprimidas, que nunca le ha faltado nada pero están oprimidas",det_misoginia,1
O que se ponga bien pinche gorda y prieta y le baje toda la lana en el divorcio,det_misoginia,1
"Odio a esas morras que dicen que le van a un equipo nomás por quedar bien con algún bato, ese tipo de morras que si se retiren a la cocina",det_misoginia,1
"Oh?? me encanta tener amigas brujas que me pasen sus rituales de Luna llena ?? te amo, nunca cambies",det_misoginia,1
"Oigan mujeres, si están aburridas, pónganse a barrer o trapear, no tienen porque subir fotos de sus uñas a Instagram...Ridículas.",det_misoginia,1
Ojalá fuera bueno que buscarán quién le ponche esas bolotas. Solo están urgidas de likes más que de una verga que le de orgasmos,det_misoginia,1
Ojalá fuera mi alumna pa mandarlas derechito a chingar a su madre,det_misoginia,1
Ojalá mi mamá hubiera sido feminazi para abortarme ??,det_misoginia,1
Ojalá mi vieja me pusiera una mamadas tan chingonas.,det_misoginia,1
Ojala no gané la diputación es bastante estúpida,det_misoginia,1
Ojalá su mamá hubiera amado tanto a otra mujer para que no naciera la hueca.,det_misoginia,1
Olivia Rodrigo se me hace la típica mustia. ,det_misoginia,1
OMG ?? las PUTAS ya saben poner apodos!,det_misoginia,1
Ontan las femenazis,det_misoginia,1
Otra mamá luchona,det_misoginia,1
Otra mamada de esas y me la arranca con todo y truzas,det_misoginia,1
Otra más con serios problemas mentales...,det_misoginia,1
Otra que su papá la abandonó,det_misoginia,1
"Otra semana segura, soportando a la víbora de la mamá luchona. #SurvivorInmune",det_misoginia,1
Otro caso de hijos donde la madre no tomo acido fólico. Cuantos mas Calderón cuantos mas?,det_misoginia,1
"Oye pendejo color sargazo ¿la pinche prieta color cartón mojado @Viri_Rios  no es tu hermana, por pura pinche casualidad? Están tan preocupados por su color de zalea que no se dan cuenta que nos cagan POR PENDEJOS y no por pinches prietos. Tus prejuicios te definen, imbécil.",det_misoginia,1
Pamela no es una chica Liszta. Vaya manía de querer ser exhibida.,det_misoginia,1
"Para ""teibolera"" no es necesario...",det_misoginia,1
"Para darle una buena mamada de panocha, así como está.",det_misoginia,1
Para que te se calle el ocico she vieja guanga ,det_misoginia,1
"para todo hay una edad y mejor vestir con decoro que andar mostrando las ruinas de pasadas glorias, por respeto a uno mismo es mejor sincerarse frente al espejo y ver que puedes excibir y que no ??",det_misoginia,1
"Parece que el resumen de ese libro es: ""Enseñar y dar las nalgas"".",det_misoginia,1
Parece trasvesti.,det_misoginia,1
Pareces puta.,det_misoginia,1
"Perdón pero le deben ya se diagnosticar imbecilidad , lastima que ya se reprodujo",det_misoginia,1
"Perdoooon las nalgas de quien? Yuriria nooo gracias ya esta guanga, y hueca de la cabeza",det_misoginia,1
"Pero ahuevo tiene que ensenar las nalgas, si no no pega...",det_misoginia,1
Pero apuesto que se a de tragar una verga completita hasta dejarla seca,det_misoginia,1
"Pero con respeto jajajaja, eso le pasa por no haber tomado ácido fólico",det_misoginia,1
Pero cuánta vulgaridad acabo de ver.,det_misoginia,1
Pero ella le gusta el machismo. Es verdad cuando dicen que la victima defiende a su agresor. ??????????????,det_misoginia,1
"Pero este tipo está reculero, eso habla de lo mal que están estás mujeres",det_misoginia,1
Pero las feminazis no saben leer se equivocó de estrategia,det_misoginia,1
"Pero los hombres somos los que obligamos a la mujer a exhibir su cuerpo... hay que aceptar que la putería existe y es necesaria para la especie, coño ",det_misoginia,1
"Pero qué manera tan perro osa de querer llamar la atención. Digo, attention, pa' que me entienda.",det_misoginia,1
Pero si a callar pinché marrana prieta,det_misoginia,1
Pero streamers de videojuegos o sería algo así como un torneo de Mario kart de ver quién enseña más las chichis?,det_misoginia,1
"Pide disculpas porque ya la cagó y se lo están haciendo ver, porque ya se disparó en el pie y es para verse menos pendeja y lo está haciendo por compromiso, incluso en el último comentario ella dice ""pedir perdón ahuevo no es pedir perdón"".",det_misoginia,1
"Piden respeto con vandalismo.... Pero el fin de semana están bailando la ""música"" de Bad Bunny",det_misoginia,1
Piden respeto escuchan a bad bunny fin de la hipocresía.,det_misoginia,1
"Piden respeto y suben fotos apretando las (.)(.) con frases de Arcángel y Bad Bunny, ah y con los dientes más chuecos que mi destino.",det_misoginia,1
"Piden respeto, comprensión, apoyo, inteligencia... se van con el primer malote viceverso que la trata mal. Ya lo decía bad bunny tu no eres hipócrita, tu eres la hipocresía ??????",det_misoginia,1
"Pienso lo mismo, exhibirlas como las psicópatas que son",det_misoginia,1
Pinche bola de viejas pendejas,det_misoginia,1
"pinche chillona, te gusta hacer y cuando te hacen, te quejas, chtm",det_misoginia,1
Pinché cristiana culera doble moral y fea bay.,det_misoginia,1
Pinche delincuente culera...,det_misoginia,1
Pinche loca ridícula...??,det_misoginia,1
Pinche morra caca,det_misoginia,1
Pinche pezon de cucaracho ,det_misoginia,1
Pinche prieta acomplejada.,det_misoginia,1
Pinche prieta todapendeja. ¿Qué bueno ha salido de un prieto? Pregúntome yo...,det_misoginia,1
Pinche prieta y vientruda que sé fue a agarrar el benemuerti.,det_misoginia,1
"Pinche ruca y ella ni cuida ni pela a sus hijas, seguro tiene a una señora que se encarga de criarlas y le hace todo!",det_misoginia,1
Pinché vieja doble cara alv ,det_misoginia,1
"Pinche vieja Mensa, solo se vale de sus nalgas. Ni cerebro tiene",det_misoginia,1
Pinche vieja mitotera,det_misoginia,1
pinche vieja ridícula,det_misoginia,1
Pinche vieja teatrera,det_misoginia,1
Pinche vieja! Ponte a trabajar!!!,det_misoginia,1
"pinche vieja, cae mal por doble moral, cuando ella tenía sus programas en Puebla era de lo peor, pero en, transformación de 4ta",det_misoginia,1
Pinches amiguitas como me cagan la puta perra bomba madre,det_misoginia,1
"Pinches feas, ¡que se pongan a trapear! Mendigas deformes; ahorita esta el show de las asesinas verde moco a todo lo que da en Argentina ",det_misoginia,1
"pinches fotos de pose como me cagan
neta ni ahorita pueden dejar de hacerlas",det_misoginia,1
Pinches viejas doble moral,det_misoginia,1
pito pinche chamaca verguera me cagas alv alv avl,det_misoginia,1
Po que a todo le ven problema!! Pinches vidas amargadas!!!,det_misoginia,1
Pobre pendeja,det_misoginia,1
"Pobre rubia pendeja, escribiendo desde su casa, son su mediocre trabajo, donde nadie la conoce, donde nadie le importa, donde no es nadie, criticando a alguien a quien jamás le llegará a la suela de los pies",det_misoginia,1
"Pobre señora la mamá, tener que aguantar a la horrenda persona que es su hija (con el cubrebocas mal puesto)!!! #LadyCinépolis Premio al empleado de Cinépolis del mes por su paciencia",det_misoginia,1
Pobrecita... Me dio pena,det_misoginia,1
Póngase vergas señora!! quien tiene la culpa una por manchada e irrespetuosa o la otra por no ponerle un hasta aquí. ,det_misoginia,1
Por cierto falto agregar es la misma que te bloquea si le dices que se ha hecho operaciones y para muestra esta imagen ??,det_misoginia,1
"Por eso es importante el amor propio, quierete reyna",det_misoginia,1
"Por eso quedan embarazadas las mocosas por culpa de su ignorancia y decir que saben todo y el ciclo se repite quedan embarazadas a temprana edad y las mamás ven esto como un ""TABU"" y lo malo es que de los hijos que nacen se crea más ignorancia y le llenan la cabeza de estupidez",det_misoginia,1
"Por favor cuídate mucho, necesitamos más fotos de tus nalgxs. ??",det_misoginia,1
Por favor no vayan a creer que todas las mujeres somos asi de idiotas,det_misoginia,1
Por favor que alguien extermine a las NACAS fans de los coreanos que bailan y parecen viejas.,det_misoginia,1
Por qué a las mujeres les gusta tanto pelear? xD,det_misoginia,1
Por qué es bueno ir a terapia. Descripción gráfica.,det_misoginia,1
Por qué utilizan una tragedia para promocionar su Delicioso y suculento cuerpo? Esta Deliciosa!! De eso no hay duda!! Pero porque hace eso? Pudo haber quitado la bandera y ya!! Pero en fin ??????,det_misoginia,1
"Por un lado, tenemos a una femiloca acomplejada sin amor paterno, y por el otro, tenemos a un SIMPatico hombre que sería capaz de limpiar con su lengua el piso por dónde camino la otra con tal de verle media teta.",det_misoginia,1
"Porque eres una tremenda puta en celo,no crees?siempre con tu panocha húmeda o mojada queriendo ser usada o montada ??",det_misoginia,1
"Porque es millonaria, empresaria, está buenísima. Al contrario ustedes que ofrecen? Una panocha usada, haberse cogido cholos de su colonia y videos porno caseros en las que se las cogen en el montre.... bastante diferencia diría yo.",det_misoginia,1
Porque esta bien eriza y churpia edita mucho sus fotos habla como maría y lo peor tiene vph bro pero si quieres salir de dudas contrata la y veras que no miento ??????????,det_misoginia,1
Porque hay hombres que les gustan las niñas bien que no han estado con cualquiera y eso esta bien. También se debe respetar. Vayan con quienes no les importe que si son unas zorras y listo.,det_misoginia,1
Porque una gorda con poca ropa es lo que se necesita para salvar al mundo #PalestineWillBeFree,det_misoginia,1
Preguntale a tu mamá ya ves como es de Naca!! Por eso eres tan #naco,det_misoginia,1
Primaria trunca entonces,det_misoginia,1
"Promover el día internacional de la mujer, con música que fomenta la puteria?",det_misoginia,1
Prostituyendo a sus hijas por likes. Que triste vida les espera.,det_misoginia,1
Ps es que ya qué flojera seguir culpando al patriarcado imaginario.,det_misoginia,1
Ps muy mamadora pero si aguanta qué le avientes los mecánicos en la cajuela,det_misoginia,1
Puede ser gracioso lo de #LadyComeGratis pero nadie me va a negar que es solo una culera oportunista ,det_misoginia,1
"Pueden producir todo lo que quieran a esta pinche sirvienta, pero los dientes de mula maicera no se los quitan ni volviendo a nacer. Perro asco.",det_misoginia,1
Pues claro jajaja no mms obviamente no a todos les gustan las viejas que estuvieron con todo lo que respira. Además que asco..,det_misoginia,1
Pues déjame de paso a esas 2 cachorras para educarlas ??,det_misoginia,1
Pues ella se ve de muy baja calidad.,det_misoginia,1
"Pues en redes sociales abunda también mucha teresita y rubí buscando pagafantas o sugar Darys usando su atractivo físico, ándale con Fotos parecidas a la tuya de perfil, otras incluso ya incursionando en el onlyfans y nadie la hace de pedo ??",det_misoginia,1
"Pues es obvio que es una vividora, porque cuando vives bien, no importa donde sea y siempre puedes viajar.",det_misoginia,1
"Pues hay a quienes les gustan las putillas y hay a quienes no, y los dos casos son respetables, creo yo... ",det_misoginia,1
"PUES LO CONFIRMO PINCHE VIEJA LOCA Y PENDEJA! Y no es violencia es verdad, porque para mal hablados te llevas el Oscar, y sin olvidar la violencia de género que siempre realizaste en tus programuchas de radio...",det_misoginia,1
Pues mandemosla de vacaciones a la verga y ahí que se quede,det_misoginia,1
Pues no la verdad es que Es muy exagerada. Y una muchachita que en las primeras escenas no se pudo defender ni correr. En las otras escenas es capaz de matar a varios. Cargarlos amarrarlos. La historia no es buena No es creíble,det_misoginia,1
"Pues si esta muy buena y todo lo que quieras con las plastas de maquillaje pero que se ve que es fodonga y mugrosa con ver esa habitación, así ha de estar su higiene personal.",det_misoginia,1
Pues si pero obvio parecera chavo ruca....,det_misoginia,1
Pues si se ven mal marranito!! Aunque te duela.,det_misoginia,1
"Pues tita salgado, no se ve muy caucásica que digamos, pinche putita.",det_misoginia,1
pues yo piens que a panocha recien usada ,det_misoginia,1
Pura chica lomecan.,det_misoginia,1
Pura huevona que vibra alto pero en el colchón king size,det_misoginia,1
Pura naca te gusta,det_misoginia,1
Pura vieja ridícula tuitea estás pendejadas.,det_misoginia,1
"Puras mamadas, pinche vieja mamona.",det_misoginia,1
"puta vieja zorra interesada, te voy a partir tu madre ",det_misoginia,1
"Puto asco de ""persona""",det_misoginia,1
"Puto Pinche asco de gente, chtpm tita!",det_misoginia,1
Que aproveche que no duerme para ver un tutorial de ocultar el bigote,det_misoginia,1
"Qué bonito exponer puteria en la cuenta, por un lado, vemos objetos puteando, por el otro los exponen. Chulada de cuenta.",det_misoginia,1
"Que bueno que reaccionaste amix, niñas bien quedamos pocas.",det_misoginia,1
Que chingue a su blanca madre la Cuburu.,det_misoginia,1
Qué culerisima ????,det_misoginia,1
"Que culero ha de ser que siendo sextuitera, llegue una ruca como la #Reinota y aparte de ser tendencia, tengas más followers que muchas de ustedes, sin la necesidad de enseñar el bofe o subir fotos fake. ",det_misoginia,1
Que desafortunada es la mujer que con esto busca ser reconocida como mujer.. les queda muy grande la palabra.,det_misoginia,1
"Que diferencia hay entre la frase ""tus nalguitas serán mías"" y ""baja pa' acá que yo te lamo toa""",det_misoginia,1
Que diga que quiere verga directamente.,det_misoginia,1
"Que esperabas de mamas que solapan que sus hijas tengas redes sociales a temprana edad, se vistan inadecuadamente para su edad y no obstante con eso, prefieren que el pelado con el que se metió su hija ""se haga responsable"" por embarazarla en vez de denunciar el delito ",det_misoginia,1
"Qué fastidio esa gente que se la pasa hablando de religión, pónganse a trapear o algo.",det_misoginia,1
Que fea es la envidia! ?????,det_misoginia,1
"Qué feo ha de ser para los padres de familia que a sus hijas les han dado todo el amor, todo el dinero, trato de princesas, pues. Para que las tontitas manipuladas por la moda y una ideología anden diciendo que todos los hombres son basura, que el patriarcado las oprime y demás.",det_misoginia,1
"Que feo mami, que barata se ve una interesada",det_misoginia,1
"Que fuera hija mía, ya tendría todo el hocico reventado. Vieja idi0ta.",det_misoginia,1
Que haces con arco churpia hedionda,det_misoginia,1
"Que hueva con Bárbara, súper conflictiva, negativa e infantil. No le gusta que le digan nada, pero ella sí es buena para andar con sus arguendes. #SurvivorRecompensa",det_misoginia,1
"Que la pongan a trapear, barrer, no se, que haga algo y desquite lo que se come, la gente normal tiene que hacer algo para vivir y conseguir el sustento, si está así está de vacaciones.",det_misoginia,1
Que las enseñen mínimo,det_misoginia,1
Que lástima. la muchacha tdavia no sabe que es bueno y malo. pobrecita,det_misoginia,1
Que le pueden pedir a la media neurona que tiene? Obviamente sufre,det_misoginia,1
"Que mentalidad tan limitada, que simples, que brutas !!",det_misoginia,1
Que Niñas Tan estúpidas Son el estereotipo Perfecto De Las morras Que creen En el Horóscopo Y luego por que La Humanidad No avanzamos.,det_misoginia,1
Que ofrece la morra? Una panocha usada? Ni frijoles refritos se merece hahaha,det_misoginia,1
Que onda con esta señora #LadyBot menopausica ya que le den un vaso de chocolate caliente y que se vaya a dormir.??,det_misoginia,1
Qué onda con la Gorda? Ahora resulta que ya es famosa #LaReinota Que alguien me pase su dirección para mandarle una olla completa de tamales Oaxaqueños para celebrar!,det_misoginia,1
Que oso con esas mujeres que hacen todo por chingar a la novia de un wey,det_misoginia,1
Que pedo con esa mujer? Ya esta mal de la cabeza,det_misoginia,1
Qué pedo con la perra traumadaaaaa?!,det_misoginia,1
Qué pedo pinche vieja me llenas de likes y después llenas de likes a mi próxima conquista? Sácate alv perra metiche,det_misoginia,1
"Que perro asco, la DELINCUENTE esa siempre manipulando a los mas pndjos!!",det_misoginia,1
Que puta te vez así. Bien perra en brama,det_misoginia,1
"Que putas mamadas escribio esa pendaje hahahahaha, ES LO MEJOR METERSE A CONOCER MEXICO Y APOYAR A SU GENTE! no le compren ni madres",det_misoginia,1
Que puto medio y pobres niñas con esa mamá loca traumada,det_misoginia,1
Que quieres tu pinche cristiana puta,det_misoginia,1
Que rica panocha!! Se ve deliciosa aunque haya Sido usada!!!,det_misoginia,1
"Que se joda, pinche mazapan de mierda",det_misoginia,1
Que se vaya a checar con un neurólogo eso no está bien :(,det_misoginia,1
Que sean niñas de casa ,det_misoginia,1
Que su mamá haya sido culera con ustedes de niños no significa que los demás no le digan palabras de agradecimiento. Superen sus traumas mejor. De nada ??,det_misoginia,1
Que tarada !!!! La fulana ridicula,det_misoginia,1
"Que tiene que ver eso? o sea para no sufrir el parto debemos matar a los hijos antes de nacer, lástima que eres una pta cobarde me encantaría mostrarle a la mujeres indígenas el rostro de la imbécil que dice que las pobres quieren abortar!",det_misoginia,1
Que triste. Pero es verdad. No sé por qué las madres permiten esto. No se dan cuenta que eso que ellas ven como la felicidad de sus hijas es un futuro lleno de miseria.,det_misoginia,1
"Que vergüenza de mujer, qué opinas de esto @marthadebayle es muy allegada tuya",det_misoginia,1
Quien es esa Ximena y pq se me figura que tiene el sobaco peludo y usa gorrito del Undertaker?,det_misoginia,1
Quien es? Será que por desnalgada no la reconozco,det_misoginia,1
"Quieren hombres decentes , educados y con plata y ellas lo único que tienen para ofrecer es una panocha más usada que la de Mía Khalifa coherencia HDSPM??",det_misoginia,1
Quieren que las mujeres seamos libres y dejemos de ser usadas? Dejen de pedir aborto :),det_misoginia,1
"Quieren un novio mamado, guapo y con dinero para casarse de blanco en la playa y lo único que ofrecen es una pinche panocha bien usada, no pinches mamen.",det_misoginia,1
"Quieres más perra caliente!!! Pinche cara de puta!!!! Mamá vergas!!! Tú quieres pito por todos lados, quieres que te cojan sin piedad. Cojetelos como la perrita caliente seca vergas hasta que ya no pueda tu panocha caliente!!! PUTA callejera",det_misoginia,1
Quiero un christian grey en mi vida pinche madre,det_misoginia,1
Quiero verla cambiando el garrafón del agua en la cocina. Ridícula.,det_misoginia,1
"Quisieras puta, pero ha cuando tu ex pareja masculina te hecha (y no son marcos) es por que no vales madre. ¿Quien va a tener una fantasía cuando tu mamá es una prostituta?",det_misoginia,1
"Quizá a ella no la enamoran siendo tan románticos. Quizá necesita algo más rudo, que le demuestres que puedes ser su hombre.",det_misoginia,1
"Recibiendo la vacuna antiputeria, espero le haya funcionado.",det_misoginia,1
REFRANES MEXICANOS Vuelve la burra al trigo. Esta señora no entiende que no entiende.,det_misoginia,1
Rica putipobre,det_misoginia,1
Ridículas,det_misoginia,1
Rutj bien podria ser la sirvienta de Yalitza ,det_misoginia,1
"Sabia que habia cada persona en el senado, pero esta señora insulta con sus palabras a nuestra inteligencia y lo mas triste a las victimas ",det_misoginia,1
Sácate alv con las viejas nacas ,det_misoginia,1
Salieron más sumisas que las conservadoras.,det_misoginia,1
"Sarada parece medio puta (lápiz labial y tacones siendo una adolescente como los de la serie original), androides que tiran rashos láser, más marcianos, shikamaru le bajan el IQ por el piso, y un largo etc",det_misoginia,1
Se busca la hija de Adal Ramones Para echarle 2-3 palos ya sabemos que es de jalon pues estubo en una secta sexual informes aqui ????,det_misoginia,1
"Se emputan por la botella ""tus nalguitas serán mías"" y se cojen a vatos con pareja estando conscientes.",det_misoginia,1
