text,dataset,label
@KristelArianaF Ojalá se preguntarán lo mismo cuando se divorcian y nos quitan la custodia por que si. #Feminazis,miscorpus,1
@KarinEggersG Ridículas feminazis,miscorpus,1
@sgarciaasenjo Que es niñes? Ni hablo idioma feminazi,miscorpus,1
Que cabrona la Greta que decía que había calentamiento global... Pero calentamiento de que si ESTAMOS A -2 GRADOS. En fin hipocresía...,miscorpus,1
"Volveré a publicar esto porque quiero que la gente sepa que Greta Thunberg no solo es una niña con antifa, sino que le gusta disparar. Me parece una agencia muy payasa. https://t.co/txSWFV8OUJ",miscorpus,1
@InesArrimadas Un acuerdo FASCISTA PAYASA,miscorpus,1
@LaFallaras @ContadorAltsasu Hay alguna asquerosidad que no le guste a esta cerda borracha??,miscorpus,1
@CarlaZambelli17 @GretaThunberg Idiota completa!!!,miscorpus,1
"""Una mocosa como esa""
https://t.co/BXdEgpvgnW",miscorpus,1
"@TRICICLODELPERU O sea los hombres en su vida privada pueden ser un asco! 

Feminazis, vuestro amigo #GustavoGorriti es un “macho opresor”",miscorpus,1
@wearetheceputas Oye disculpame no due mi intencion atacarte crei QUE formabas parte de ESA ABERRACION QUE SON LAS FEMINAZIS disculpame de verdad estoy contra ellas POR Como MAL REPRESENTAN A LAS MUJERES Y POR COMO TRATAN AL IDIOMA SIN RESPETO ALGUNO Y COMO TIENEN ESE PROGRAMA LLAMADO TODES 😔,miscorpus,1
"@InesArrimadas Sí,los militares son un orgullo, no como tú, @InesArrimadas , que vas al Congreso a hacer la payasa con el Bazar de Rivera. Vergüenza",miscorpus,1
"@SChiringuitos @El_Plural @IreneMontero no, ella es una señora femenina , las feminazis sois Orcos del nivel El Señor De Los Anillos",miscorpus,1
@monasterioR @madrid_vox Pero que payasa más grande!!!,miscorpus,1
@InesArrimadas Eres un zorra 🦊 con cara de  🐐 cabra !,miscorpus,1
"JULIO ARBIZU es vistima de jabón. Perú es víctima de un estado capturado por ladrones, coimeros, corruptos, comunistas, ignorantes, mentirosos, payasos, y feminazis. https://t.co/nKUk80ZZWb",miscorpus,1
"Hoy aprendí algo nuevo y de una dama no feminazi el término Feminista se acuñó para designar a los hombres que apoyaban la lucha por la igualdad y puedo asegurar que las ""feminazis"" ni si quiera saben de donde viene el término",miscorpus,1
Greta haz algo hija de tu puta madre,miscorpus,1
"Así es!. Por ejemplo, ud es preciosa mi estimada exEscoria. Yo te veo en la calle y te lanzo tu piropito, así se cabree mi esposa jaja.
Estot convencido que la feminazi a quién le cabrea que le digan preciosa tiene una razón de peso diferente al irrespeto que reclama. https://t.co/VQ9LB70Hmx",miscorpus,1
Puedo entender que Greta Thunberg haya conseguido que los gobiernos se percaten del cambio climático . Pero esta ni es científica ni es nada. Es una puta cria que no ha terminado la ESO y no debe encontrarse en el puesto con científicos de verdad. https://t.co/pOlfdxNIJm,miscorpus,1
"@nxthxchxs Estas feminazis están locas, cada vez se vuelven más fastidiosas con esos comentarios mediocres y llenos de odio, no se darán cuenta que hacen el ridículo, ridícula que me dirás por esta foto? https://t.co/eYApBfe3Bb",miscorpus,1
"@OriginsJuega Ya cállate puta... 
digo
Guau",miscorpus,1
"@LaFallaras Perra judia, no creas que esta mieda de burbuja durará eternamente y no tengas duda de que a cada acción, habrá una reacción.",miscorpus,1
"#AbortoSinLímitesEs Es darle la razón a las feminazis, que todo lo quieren acabar.",miscorpus,1
"Le dije: te regalo mi corazón y la hija de puta lo tomó literal.

*Ojo con los que se la pasan prometiendo bajar la luna que las consecuencias podrían ser catastróficas y Greta Thumberg se encabrona mal. https://t.co/7fTsofUX12",miscorpus,1
"Nunca he visto a tantos hombres cabreados por expresiones como ""vete a fregar"" o ""menudo polvo tienes"" dirigidas a una mujer, que por expresiones como ""no queremos rabos en nuestros baños"", dirigidas a un transfemenino
Son taaaaaaaaaaaan justicieros ellos. Se levantan toditos!",miscorpus,1
"@AntonioRNaranjo ¿Quién defiende a los policías agredidos (mujeres policías), ministra feminazi?",miscorpus,1
@SevillaFC_Fem Hay que cambiar el tamaño del balon que son mujeres las que juegan! ;) Bueno ... mejor dicho mandemos a las jugadoras a fregar a la cocina :D https://t.co/JtpbNsR3hn,miscorpus,1
@GretaThunberg Porque hacen famosa a gente estúpida?,miscorpus,1
"@DistopiaX @MiliciaMurcia @TaksonR Estas ""mujeres"" no saben ni que quieren ni a donde van, de ahí la incongruencia. Por lo visto la dueña de la cuenta solo está haciendo control de daños porque esto se convirtió en un meme, hasta las mujeres se burlan de ellas y todo es culpa del mismo feminismo radical..",miscorpus,1
Los Nazi de Hitler son niños de pecho al lado de las FemiNazi en el siglo 21 https://t.co/1w4ttQpGja,miscorpus,1
"Greta de verdad esta re loca, en vez de culpar a nuestra especie por destruir a otras especies, culpa a otros seres humanos por destruirle la infancia sorry pero eso es muy egoísta. Enserio se creen que nosotros vamos a ser sensibles con nuestros semejantes cuando ni respetamos+",miscorpus,1
"Como que tu racismo, simplemente los putos medios dan mas bombo a la puta greta https://t.co/XOQUfMeGvQ",miscorpus,1
Jajajaja no pegan ni una..  #Feminazi https://t.co/ALuzX1gsKa,miscorpus,1
"@AnabelAlonso_of Vete a inocular tu enfermedad mental a tu Puta madre, por favor. Gracias por tu atención.",miscorpus,1
"Yo no soy muy religioso que se diga pero esto me acerca más a la religión, estas feminazis son unas hijas de puta sin respeto por nada ni por nadie. https://t.co/26PWO5Q8d8",miscorpus,1
Hay que tener cero respeto por el pene de uno para masturbarse por esa feminazi. https://t.co/E8uDJ1SViZ,miscorpus,1
@Flunitrazepam37 @reginaphalang8 @UninorteCO Feminazis en potencia. Esa carrera las vuelve así conozco muchas,miscorpus,1
"*mi hermana haciendo absolutamente nada*
Yo: cállate puta",miscorpus,1
"@RTVEValencia @telediario_tve @__Varella @YaelMillet ""Calentamiento global"".
Llamen a Greta Majareta...",miscorpus,1
@LaFallaras ¿Y a tí que te importa payasa?,miscorpus,1
#Feminazi en acción!! https://t.co/XvxggejDza,miscorpus,1
@DalasReview Aqui te fijas que las mujeres son muchooooo peores! Jajaa,miscorpus,1
"@InesArrimadas @CiudadanosCs El Parlamento Europeo reconoce como eurodiputado a Junqueras pese a la decisión de la JEC,  eres ESTUPIDA",miscorpus,1
@EsK198 @kislingerluisa Dale un hijo a la feminazi ésta pues !!!!! Gallo....,miscorpus,1
@cayetanaAT La Jirafa payasa,miscorpus,1
"@cayetanaAT Estoy segura de que si ETA siguiese matando tu,asquerosa,estarias callada y escondida. Eres la típica hija de puta envalentonada porque sabe que no le puede pasar nada. Se te tenían que aparecer los muertos y pedirte cuentas,so desgracià.",miscorpus,1
"2019 - El Cambio Climático nos iba a matar a todos (Aparecio la loca de Greta) 

2020 - Ahora, el Coronavirus 🦠 nos va a matar a todos... 

Realmente es el miedo, la histeria y la paranoia lo que nos está matando... ¡Dejen de compartir información falsa en las redes sociales!",miscorpus,1
@uta3429 O tu por la idiota Greta puede que se haya rencarnado en ti,miscorpus,1
@Ioutour callate puta,miscorpus,1
Vas a ponerte a fregar? https://t.co/D1ZCU3YZtH,miscorpus,1
Una cosa es ayudar a víctimas reales de violencia y otra ser feminazi o loca #Quedoclaro?,miscorpus,1
"@saveriovivas Dónde es , no puede ser tanta crueldad de las FEMINAZIS ese recién nacido salió de una mujer.",miscorpus,1
@sangredeperr0 Todas las feminazis saltarán con insultos y demás 🙄,miscorpus,1
"@CaosSuturado @_Freyja23 @alvaroga91 Por eso, te exijo que me borres todos los comentarios que me has enviado porque no paras de decir mentiras y vives en tu propia mentira. Aparte, te recomiendo que dejes de trabajar de Psicologa y empieces a ser ama de casa y a fregar platos.",miscorpus,1
@GretaThunberg cerda,miscorpus,1
"@IrantzuVarela @LaFallaras Espero no cruzarme nunca con una loca de estás. Cómo está el patio, hacen el ridículo.
#Feminazis 
#Feminazi 
#lobba",miscorpus,1
@LaPerezPepita Ah ya habló una feminazi,miscorpus,1
@monasterioR ¿Para qué arquitecto si ser una payasa se te da mejor?,miscorpus,1
@la_patilla Ósea que ella cree que el hombre más importante del mundo no tiene influencia en salvar el planeta . Estupida Greta,miscorpus,1
@revluvtion Ya salieron las feminazis a degradar lo que más hace ganar irónicamente a las mujeres.,miscorpus,1
"Se imaginan una canción como “Jennifer del Estero” de Illya Kuryaki en estos tiempos de feminazis y ofendidos:

Tengo mi funny pinga for your little chichachicha..

Jennifer Lopez entró a mi casa, abrió la heladera, puso su culo junto a las cerezas..

Las preciosas se mueren!!",miscorpus,1
@Zambranitis @PinolilloV Y qué opinas de las lesbianas aborteras y feminazis que queman iglesias? Ahí no te rasgas las vestiduras ni te sentís ofendido? De seguro ellas si son muy civilizadas.,miscorpus,1
@AMatiaG Cállate puta,miscorpus,1
@iNnFeR_HD @GretaThunberg Normal si es que es una perra esa que no va el colegio la muy fresca,miscorpus,1
"@monasterioR Tonta con avaricia hasta el infinito..
Ni tienes vergüenza, ni la conoces loca de las narices!!",miscorpus,1
@LaFallaras Esta mujer suelta la botella de vino y se vuelve loca,miscorpus,1
@Patrikcs1 Esta payasa se ha querido marcar un Greta Thunberg pero le ha salido cutre.,miscorpus,1
Jajajjaj feminismo de cartón en federal,miscorpus,1
@MariaPopi6 @Lauralagartija @spanishrevorg Y DESPUÉS ME VIENEN A HABLAR DE LA PELOTUDA DE GRETA THUNBERG...,miscorpus,1
@InesArrimadas Que payasa eres hija.,miscorpus,1
@GretaThunberg MOCOSA MENTIROSA!!! MASCOTA D SOROS VIAJA EN PRIMERA CLASE!!! MASCOTA D SOROS ES ALIMENTADA COMO CERDA!!! Q CLASE D PADRES TIENE ESTA MASCOTA?? 💩💩🤮🤮🤑🤑,miscorpus,1
@EdTorresOficial Me da risa con las feminazis xq todo lo ven mal jajajajajajaja si supieran q esa gente del medio Oriente tienen toda su vida en guerra y q para nosotros tomar café x la mañana de lo más normal ellos disparan,miscorpus,1
@Luli_casula no cállate puta,miscorpus,1
"@quetalsipiensan @ciutada_sbd @Consuelolcn @josemanuel65 @Patriota8225 @Santi_ABASCAL Correcto. Estamos de acuerdo. La mata por ser SU mujer o SU ex mujer (por celos, despecho, por que ella le putea, etc...) Ahora explíquele esto a todo el conglomerado feminazi que berrea una y otra vez que las matan por SER mujeres.",miscorpus,1
@XPUCTUHA1 (Greta T...)  Sois Gilipollas!!!,miscorpus,1
Continúan las feminazi hostigando a los carabineros en diversas comisarías con su zumba insoportable. Les acompañan flaites y típicos encapuchados que luego comienzan a atacar las comisarías con pedradas y no faltan los narcos que aparecen con armamento automático. ¿Hasta cuándo?,miscorpus,1
"@InesArrimadas Eres insoportable y patética en Andalucía lo Q están cerrando son centro de Salud, primando los centros concertados y arruinando la educación publica, fomentado el odio a las mujeres, emigrantes, y sí  los socialistas somos sectarios no soportamos la desigualdad y la exclusión",miscorpus,1
Hoy las feminazi https://t.co/pFdxan5vra,miscorpus,1
@agro_estadista Y quien putas es esta pende... ya aburren con eso del aborto legal mire que galan lo mas practico asesinemos niños inocentes de plano que a esta gente esa puta ideologia de las feminazis ya les estropeo la mente,miscorpus,1
@CNNEE Jajajaja violacion ... típica feminazi,miscorpus,1
Greta puta y calva,miscorpus,1
"@InesArrimadas ¿De que le sirve su currículo, si la lleva a convertirse en las ""payasa de la clase""? Seguro que a su lexico, le falta un sustantivo en la h, Humildad. Tuve un alumno al que payasas como usted ridiculizaban a diario.",miscorpus,1
@InesArrimadas @CiudadanosCs Eres una perra mala eh,miscorpus,1
"En un posible evento bélico , yo mandaría a todas las feminazis de occidente de avanzada a Irak.",miscorpus,1
@LavallenBelen @AgustinLaje @artistasxvida @alexbeglenok @Amparo_Medina @LisetFeider @elprestoOk @GBriones50 @AbogadosVida @DrBadalassi @JMilei Y luego se quejan de los grafittis de las “feminazis” :v,miscorpus,1
@cosmicwos @callmemariposo @soyweonayq cállate puta,miscorpus,1
Una féminazi ver a ver esto y se le va a salir un ojo 😎👍 https://t.co/BXnHz2Aoda,miscorpus,1
@_____greta_____ cuackkkkkkkkkkk puta,miscorpus,1
@alvagarcia12788 @YouTubeMexico @KimberlyLoaiza_ @Juandedios_P Feminazi verdad??? 😂😂😂,miscorpus,1
"@angel2909pe Un tipo se recibió en la Siglo XXI y se disfrazó de feminazi asesinada, un disfraz un poco grotesco quizás, pero lleno de humor negro. Y como no podía ser distinto, las feminazis y sus mascotas quieren que lo azoten en la plaza, le quiten el título y lo adoctrinen.",miscorpus,1
@clarincom Una feminazi va a leer esta nota y se le va a zafar un tornillo,miscorpus,1
Sino has visto la primera parte no te la pierdas... #Putin destrozando el discurso #FemiNazi 2/2 https://t.co/YBDE3vS3Dd,miscorpus,1
"@InesArrimadas  No puedes ser más patética! ! No has aprendido nada después del batacazo que os habéis llegado en ciudadanos sigue así y no queda nada para que desaparezca C's , te lo aseguro",miscorpus,1
"Mucho dicen, ""los más grandes de Argentina son Messi y Maradona"", pues yo digo que los MAS GRANDES de la Argentina son, Agustín Laje, Emmanuel Danann y todo aquel que tenga las pelotas por defender, los que estás ""mujeres"" feminazi intentan destruir",miscorpus,1
@DalasReview ¿Cómo te va seduciendo niñas de 13 años? ¿O golpeando mujeres que se portan mal? ¿Todo bien con eso?,miscorpus,1
"Marynés Salazar: ‘Feminazis’ buscan eliminar a todos los que luchamos contra el feminicidio
https://t.co/kGqr9outyh https://t.co/QqOJitXmCK",miscorpus,1
@mgsea_ Cállate puta,miscorpus,1
Ay las feminazis si fuera al revés... https://t.co/DstCYYjo7V,miscorpus,1
"@greta_lo @achohostiaputa Greta, al final te ahorco con tus propias trenzas, hija de puta 🤣",miscorpus,1
"@monasterioR De verdad, ¿Es el momento de hacer política o de arrimar el hombro? Aunque con esa cara y esa sonrisa de estúpida no esperaba mas.",miscorpus,1
@Perees Cállate puta,miscorpus,1
@PapiQuieroVerte @AmordePapa @derechoapapa @A_C_C_A @PadresdeRNyNQN @ninos_rotos Las FEMINAZIS CLAUDIA ROXANA MARTÍNEZ Y LA DELINCUENTE VIGO RESPONSABLES DEL SECUESTRO Y TORTURA DE ESTE CIUDADANO ARGENTINO.,miscorpus,1
@_SantinoBoy @pampitaoficial Es acoso por qué no le conoces y si le dices preciosa o hermosa es un delito .... así dirían ciertos cojudos o cojudas feminazis correasis  🤣,miscorpus,1
"Ayala 😖😖😖
Pobre tipo...

Y eso q no parece Feminazi 😵 https://t.co/HMNB7pZez5",miscorpus,1
"Esta tía es la más cerda, asquerosa, subnormal, tonta, inútil, inculta y deficiente que hay sobre el planeta. Ni Greta llega a este nivel de deficiencia https://t.co/82N4faGe0B",miscorpus,1
"¿Y dónde están las demás feministas que están ""defendiendo a la mujer""?

Ah, verdad. Son pocas que están siendo opacadas por las feminazis. https://t.co/FNcebHe8V9",miscorpus,1
"@AlvaroRiera24 Q crack va a ser esta señora  tecla brava bloquea mas rapido q bruce lee feminazi de a gaver!!!!!!
vayan los giles lamelocus a creer eso",miscorpus,1
@Tiff2383 Cállate puta,miscorpus,1
"@monasterioR @julia_otero Pero si no has pisado el campo en tu vida, so payasa.",miscorpus,1
@yolandacmorin ¿A las manifas feminazis?,miscorpus,1
"@LaFallaras @populares Qué patética eres, Fallaras🙄",miscorpus,1
Vaya Greta Majareta la que ha liado.,miscorpus,1
"@AdaColau No tiene,ni puta idea .",miscorpus,1
@utbh_altavoz Y porque este no tiene ruido? porque las feminazis no dicen nada?,miscorpus,1
"@LaFallaras Ando un poco perdido.
Cuando te refieres a la adolescente violada te refieres a la golfa esa de la que hablan en las redes?",miscorpus,1
"@Ibra_Khazoo Cállate, puta. https://t.co/QdnDKT6RGx",miscorpus,1
Es su gran oportunidad Masistas y Feminazis de unirse en Mordor! 😂 😂 😂 https://t.co/VSLblsB7oH,miscorpus,1
"@LaFallaras No sólo eres tonta de cojones, eres mala y bicha; tú eres un virus en si mismo, CERDA!!!!!!!",miscorpus,1
"@InesArrimadas sacando el cartelito de CV de @Adrilastra lo ven lógico? Esta pésima mujer, sólo sirve para montar un circo.
@InesArrimadas su mala educacion y su poca Vergüenza, su faltas de respeto; su envidia y su rabia la llevan a estas nefastas actuaciones; para payasa vale.",miscorpus,1
Greta es medio loca pero me cae bien. Me gusta su enojo y su cara de Merlina Adams. Tiene un “no seque” mezcla de qué te da miedo y te da risa.,miscorpus,1
@cayetanaAT Eres una hija de la gran puta.,miscorpus,1
"Una chica de 14 años detenida por apuñalar cuatro veces a otra menor de 13 en Madrid https://t.co/DYYfQorH3W 
Por favor comentarios al respecto de feminazis y feminoides varias???
Le caerán los mismos años que a los chavales de la Arandina???",miscorpus,1
"@hatebemol ...Vice-presidentA, no...Vice-presidentE...dentro de poco las feminazis empezarán con cantantA por cantantE...sobrevivientA por sobrevivientE...si son niñas las cantantAs y las sobrevi ientAs, claro está...",miscorpus,1
"Puta, me pasa que me encanta Jojo pero GRETA por la chucha",miscorpus,1
"@mariaduran1987 Ahora en España, las feminazis se quejan de la LGTBIfobia, cuando cualquier CV sirve para llegar a ministrA de igual-da o da-igual. Prestigio, excelencia, mérito (no el demérito de ser puesta por el jefe de la tribu)....,éso son aspiraciones retrogradoburguesas y antichavistas.",miscorpus,1
"@susanadiaz @ParlamentoAnd Que poca vergüenza tienes. Espero que acabes en una cárcel sin ver la luz del sol durante el resto de tu vida, ladrona y payasa.",miscorpus,1
"@ActualidadRT Coño.
La Greta está loquita, de eso no tengo dudas.
Pero esta es como su prima loca del kinder.",miscorpus,1
Feminazi digan algo !!!. Atención que no me dirijo al distinguido Movimiento Feminista al cual respeto y admiro por su causa justa. Me dirijo a las que han destruido la naturaleza del Movimiento Feminista. https://t.co/RqYogDsoeE,miscorpus,1
"@LaFallaras @PeioHR Se nota que estas muy necesitada de carne magra deshuesada,eres patetica.",miscorpus,1
Callate puta que te dejo en visto..,miscorpus,1
"@SoolWinter @leoteperino @ffaziioc No te preocupes Leo, las feminazis ni saben lo que escriben... mientras sea justificar un asesinato a sangre fría... si se enteran los montones de hombres muertos por mujeres codiciosas por $$$, se caen de culo",miscorpus,1
Greta puta :),miscorpus,1
@SamanthaCatiel cállate puta que al rato voy por él 🤓,miscorpus,1
@ginita_azul Las feministas honorables y las admiro. De las que me hago la burla es de las feminazis!,miscorpus,1
Que irrespeto con las feminazis... Y la culpa no era mía ni co...🎵🍆 https://t.co/4nGa1EBY6E,miscorpus,1
"Está no sabes lo que es ir de San Francisco hasta arroyito en un lechero y parado.... Ay sii pero como es Greta, Greta esto Greta lo otro pero andate a la re calcada concha de la lora pendeja mimada. https://t.co/z2tYhlj34P",miscorpus,1
@Irene_Montero_ sois puta casta Montero a la desesperada: ofrece 50.000 € a la escolta-recadera para no ir a juicio como ministra: https://t.co/QWq3tm91fL,miscorpus,1
"@silvitabuendia Así es, toda la vida serán llamadas Feminazis, y no olviden el desodorante  porque ese grajo que despiden en las marchas es tan desagradable como el aborto que desean implantar.",miscorpus,1
"@elcomercio_peru Esa película ya se malogró, todo por seguir la agenda política.... malograron una de las mejores películas... solo por poner pansexual y homosexuales como@feminazis.... la critica no la quiere ni ver...",miscorpus,1
@monasterioR Es Loca?,miscorpus,1
@ampiazurrr Jajajajaja callate puta,miscorpus,1
"@exitosape @PoliciaPeru Lamentable titular. No se ven feministas cantando que la culpa no era suya... ni como vestía...que falta de sororidad chikes... Tal vez y si se muestra una horrenda feminazi peluda con tetas al aire, W.Alván y hasta la Montenegro estarían defendiendo a esta ""víctima de maltrato""",miscorpus,1
"@OfeFernandez_ @LaSiglo21 Festejaría de la misma manera si obtengo un título. Las feminazis son material de burla al 100% y así será, por los siglos de los siglos. Amén! 😂",miscorpus,1
"una pregunta seria 
que se le puede regalar una feminazi que no se ofenda?",miscorpus,1
"@24h_tve @GretaThunberg Pues me cago en la puta mierda de la revista Nature. Una niña que no ha terminado bachillerato, entre los 10 científicos.",miscorpus,1
@LaFallaras Lávate primero cacho cerda... y que sepas que no está hecha la miel para la boca de burro. Los comunistas no podéis usar Chanel,miscorpus,1
Donde esta @ActualidadRT apoyando a los gay? Y a la feminazis...claro no es Trump https://t.co/3gk0QOEGQ7,miscorpus,1
Para todas ustedes feminazis ridículas hijas de puta. pendejas ! https://t.co/X2f4203jgj,miscorpus,1
"@GabSalvador85 @vozdelatierra @MinjusDH_Peru Feminicidio,palabra que adecuaron,para desviar el verdadero razonamiento de lo que verdaderamente e un homicidio,algo que el seudosocialismo y sus feminazis,le sacan provecho",miscorpus,1
"Ni la Unidad de abortistas y feminazis ni la Alianza del Gran Capital me representan. 

#SOSNicaragua https://t.co/ugVi73mAyp",miscorpus,1
"@AnabelAlonso_of Joder eres putisimamente nefasta, que asco me das puta charo de los cojones, ojala te pase algo en serio",miscorpus,1
"Quiero ver a aquellas feminazis que van casi empelotas en sus marchas, usando hiyab y totalmente sometidas. Muy lindo hablar y bailar, pero la realidad es otra y no veo a ninguna de ellas ayudando a las iraníes. https://t.co/T2MTbF3ACw",miscorpus,1
@warkentin Cállate puta sin familia ni amigos .,miscorpus,1
@LauchaCasti Callate puta,miscorpus,1
"@monasterioR @julia_otero SUBNORMAL. QUE NO TIENES NI MEDIA NEURONA PAYASA. TE METIA UN ... ME VOY A CALLAR PORQUE DESPUES NOS ACUSAIS DE TERRORISMO, PERO, MENUDA PEDRADA TIENES EN LA CABEZA ASQUEROSA",miscorpus,1
"@InesArrimadas Inés, cómeme.....los pies. Eres patética.",miscorpus,1
Seguimos para Bingo! Cómo se lo pasan! Esto ni Greta Majareta!! #VamosAMorirTodos menuda comedia https://t.co/YDS0eGkY6S,miscorpus,1
"@MariconDeEspana Eso será en tu familia.En la mía nos ciscaremos en Rajoy Y Sánchez por traer el Frente Popular,nos reconoceremos todos votantes d Vox o como poco PP, nos reiremos d las memeces feminazis y la loca d Greta y suspiraremos por no tener a Trump o BJ d presidente en vez d este traidor",miscorpus,1
Quieren imponer la jerga feminazi. Carmen Calvo insiste y la RAE aborda el lenguaje inclusivo en la Constitución https://t.co/8n5Rzzzm3S,miscorpus,1
"@DraGoogle @toi_fa Y tu con la tuya y mas siendo mujer ,x cuantos vas ya ,tienes la camada ? Pues animo y a x la siguiente y en un paron ve a a trabajar a una fabrica de costurera y a fregar a casa 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ de verdad que estas muyyyy 🤕",miscorpus,1
Y ahora feminazis ? El patriarcado vuelve a ganar ? https://t.co/YT0l0GtHaO,miscorpus,1
@Gabrieel016 Callate puta,miscorpus,1
"@InesArrimadas @CiudadanosCs @Lroldansu Que tia más estupida, lo peor es que hay gente que se lo cree y todo.",miscorpus,1
"@Rebeca_78 Por que la niña dice ""el güebo mío""? Es una feminazi pichona? La vaina está jodida.",miscorpus,1
"@cayetanaAT Pero que dices , loca?",miscorpus,1
"@AnabelAlonso_of Si no tienes ni puta idea de lo que hablas, mejor cállate. Y si es para ""comentar"" algo de ElMundo, con más razón.",miscorpus,1
@GretaThunberg Vadia puta,miscorpus,1
Que extraño que la ADL no se ha pronunciado del saludo Nazi de las FemiNazi en todo el mundo 🤔 https://t.co/LfVhUAKRYd,miscorpus,1
o sea todos son maricas? o todos son feminazis? https://t.co/AnizYdI7Md,miscorpus,1
"@El_Calculista_ @pmigoya @CitlaHM 🤣🤣🤣🤣 
No, pues ahí si la pásaste a fregar...  
Le vas a dar en lo que más le duele... el buche... 😂😂😂😂",miscorpus,1
"@Irene_Montero_ De que cultura hablas, so perra! La única cultura que tú conoces es la de agacharte al pilón del jefe de la cuadrilla de bandoleros neocomunistas pestosos, ese es tu C. V. 😜",miscorpus,1
"@monasterioR @julia_otero Religión dice la perra. La que si pudiera poner la misa obligatoria, la pondría",miscorpus,1
La Greta cada vez es más gilipollas 🤣,miscorpus,1
"@Mazzinguerzett1 Que nos gobiernan indepes en Cataluña, terroristas e indepes en el Pais Vasco y todos juntos Gobiernan España junto a Comunistas y Perroflautas. Eso ya debería ser motivo para militarizar el país cuando se llene de mas miseria y mas mierda africana, feminazis... Etc.",miscorpus,1
"Bonito expresar una opinión sin ser ofendido por ¡#twitter, #Feminazis, #politicos, #23Dic, #twitternoesreddeodio ! Triste leer comentarios sobre twits que no gustan y acosar al que expreso su idea, muy triste. Seamos mas gente y menos ofensivos 😉. Comprensión por favor 👍",miscorpus,1
"@DalasReview AREPA  ES OTRA  jajajajajajajajjaaj       ACA TODO ES DE DOBLE SENTIDO , AREPA (VULVA DE LA MUJER)   COMO INSULTO  ,   PA QUE TE LAMBAS LA AREPA JAJAJAJAJA",miscorpus,1
"La Greta Thunberg vino en un Renfe Intercity, como sabe la cabrona de trenes",miscorpus,1
"No es lo mismo, pero el pudor es recomendable en ambos. Si un chabón se pusiera a hacer pipí, sería exhibiocionista. Las feminazis defecan en las Iglesias y nada pasa.
Repito, hermano:
#HartosDeLGBT https://t.co/bEasjDT7F3",miscorpus,1
Cada día vuelvo a ver otro video de las feminazis! Como son tan ridículas y locas vale! La gente pasa pena sola...,miscorpus,1
Esto se inundo de feminazis. Que miedo escribir.,miscorpus,1
"S: Hola :D
N: Como estas,PUTA? :D
S: Bien uwu,Y tú PUTA? :D
Y: hey no se hablen así!Q falta de respeto!
N: Cállate,PUTA! &gt;:D
Y: HEY! &gt;:( ¡me dijo PUTA la muy PUTA!
N: ¡me está diciendo PUTA la muy PUTA! &gt;:(
Y: ah,la PUTA no se calla =&gt;=
N: hay,la PUTA me sigue diciendo PUTA &gt;:(",miscorpus,1
"@Manuel25387968 @doctora_fecca @UDefecamas Entonces el plan era dejar que el Coronavirus campara a sus anchas entre manifestantes gritando consignas y esparciendo gotitas llenas de razón feminazi?? 
😏 jugada maestra",miscorpus,1
@Slaanesh_Adria Greta la majareta. Debe tomar medicación para la úlcera porque la carita que emplea lo dice todo,miscorpus,1
Su voz es como de una cuaima ligado con feminazi https://t.co/Qh2GAm0CR3,miscorpus,1
"La asociación feminista clara campoamor presente como acusación popular en el caso #Arandina viene a decir que cree a la chica de 15 años porque es mujer y las mujeres nunca mienten.

Basta Ya!!

HAY QUE COMBATIR EL FEMINISMO DE UNA VEZ POR TODAS.

#DictaduraDeGenero",miscorpus,1
@fraangn Cállate puta,miscorpus,1
Y en mi “ciudad” hacen piñatas de “feminazis” ⚠️ https://t.co/J8OLkncFel,miscorpus,1
@AgustinLaje Eso ya es enfermizo. La ventaja será del Trans. En verdad las feminazis luchan por la mujer o porque se le humille hasta en el deporte.,miscorpus,1
"Maginate la feminazi, hasta el humor lo quieren condicionar! #Nojoda https://t.co/gZSQfuHdzN",miscorpus,1
@betzi08689851 @OskrJanssen Cállate puta,miscorpus,1
@Mchanelove @telefenoticias Lo que está mal es ser feminazi......y no feminista!!!,miscorpus,1
@txbraschi Estupideces de anormales y feminazis,miscorpus,1
"@La3EnDiscordia Típico programita feminazi y asqueroso.
Aplaudiendo la infidelidad de la esposa hacia el marido.
Es un asco que este tipo de programas exista si quiera.",miscorpus,1
"@InesArrimadas No sabia que tú no cobrabas por ser ""di puta da"", también me he enterado que Jerez de la Frontera es Catalunya, según tú, ni tú ni ACRD merecéis ser denominados Catalanes, otra cosa, tu hijo/a ya está escolarizado, eres rápida, ZORRA, eres como Casado FRAUDE/MÁSTER",miscorpus,1
"@VergelAna @EI_CCampoamor @NoALaIdDeGenero Todos los hombres podríamos estar en la cárcel en este momento. Si no lo estamos es porque todavía no nos han denunciado.

""Un testigo es ningún testigo""

José Luis Escobar: el caso Arandina demuestra que la ideología de género a Infectado a la justicia
https://t.co/0CQmmoDjVG",miscorpus,1
@cayetanaAT perra!,miscorpus,1
"@cayetanaAT Mira a tu alrededor que tienes miles de ladrones con pulserita de bandera de España, algunos en la cárcel, y piensa quien va a ser tu vicepresidente, y llora, zorra fascista.",miscorpus,1
Ay no te la puedo aguante mi prima la feminazi y el amigue invisible navideño https://t.co/JA1VCPygA9,miscorpus,1
